uid,bank_account
Tanzania_uniqueid_4278,No
Rwanda_uniqueid_888,No
Rwanda_uniqueid_43,No
Rwanda_uniqueid_694,Yes
Rwanda_uniqueid_6774,No
Rwanda_uniqueid_4233,No
Tanzania_uniqueid_5702,No
Tanzania_uniqueid_5996,No
Kenya_uniqueid_4861,No
Tanzania_uniqueid_1162,No
Rwanda_uniqueid_199,No
Rwanda_uniqueid_5652,No
Kenya_uniqueid_3797,No
Kenya_uniqueid_3905,Yes
Uganda_uniqueid_1209,No
Tanzania_uniqueid_1577,No
Rwanda_uniqueid_3399,Yes
Tanzania_uniqueid_3212,Yes
Uganda_uniqueid_1088,No
Rwanda_uniqueid_5648,No
Rwanda_uniqueid_6614,No
Tanzania_uniqueid_1265,No
Tanzania_uniqueid_2603,No
Rwanda_uniqueid_1635,No
Tanzania_uniqueid_6487,No
Rwanda_uniqueid_4091,No
Tanzania_uniqueid_4424,No
Kenya_uniqueid_2789,No
Rwanda_uniqueid_201,Yes
Kenya_uniqueid_1181,Yes
Rwanda_uniqueid_6731,No
Kenya_uniqueid_62,No
Rwanda_uniqueid_3967,No
Kenya_uniqueid_5423,No
Rwanda_uniqueid_4773,Yes
Kenya_uniqueid_1460,No
Rwanda_uniqueid_5011,No
Kenya_uniqueid_5359,No
Uganda_uniqueid_1957,No
Rwanda_uniqueid_7249,No
Rwanda_uniqueid_6763,No
Tanzania_uniqueid_1385,No
Rwanda_uniqueid_1269,No
Kenya_uniqueid_453,No
Tanzania_uniqueid_5914,No
Tanzania_uniqueid_1464,No
Kenya_uniqueid_1396,No
Uganda_uniqueid_1624,No
Kenya_uniqueid_3890,No
Uganda_uniqueid_955,No
Kenya_uniqueid_597,No
Kenya_uniqueid_5621,No
Rwanda_uniqueid_4647,No
Rwanda_uniqueid_4082,No
Tanzania_uniqueid_3429,No
Kenya_uniqueid_5640,No
Kenya_uniqueid_4850,No
Kenya_uniqueid_3300,No
Tanzania_uniqueid_770,No
Rwanda_uniqueid_4702,No
Uganda_uniqueid_170,No
Kenya_uniqueid_3033,No
Uganda_uniqueid_1272,No
Kenya_uniqueid_2095,No
Uganda_uniqueid_853,No
Rwanda_uniqueid_7922,No
Tanzania_uniqueid_5718,No
Kenya_uniqueid_3857,No
Kenya_uniqueid_4460,No
Rwanda_uniqueid_534,No
Uganda_uniqueid_2013,No
Tanzania_uniqueid_1309,No
Kenya_uniqueid_1830,No
Rwanda_uniqueid_4446,No
Rwanda_uniqueid_6402,No
Tanzania_uniqueid_5185,No
Kenya_uniqueid_5839,No
Kenya_uniqueid_1485,No
Rwanda_uniqueid_21,No
Rwanda_uniqueid_844,No
Rwanda_uniqueid_7734,No
Tanzania_uniqueid_3715,No
Rwanda_uniqueid_6355,No
Kenya_uniqueid_3648,No
Kenya_uniqueid_4930,No
Uganda_uniqueid_318,No
Tanzania_uniqueid_3680,No
Rwanda_uniqueid_1277,No
Kenya_uniqueid_3832,No
Tanzania_uniqueid_3100,No
Rwanda_uniqueid_7241,No
Tanzania_uniqueid_2713,No
Rwanda_uniqueid_3549,No
Rwanda_uniqueid_623,No
Rwanda_uniqueid_988,No
Tanzania_uniqueid_2927,No
Tanzania_uniqueid_4102,No
Rwanda_uniqueid_2593,No
Kenya_uniqueid_28,Yes
Tanzania_uniqueid_6287,No
Kenya_uniqueid_4148,No
Kenya_uniqueid_806,No
Rwanda_uniqueid_6559,No
Tanzania_uniqueid_2248,No
Rwanda_uniqueid_3888,No
Rwanda_uniqueid_3268,No
Tanzania_uniqueid_4360,Yes
Tanzania_uniqueid_6546,Yes
Rwanda_uniqueid_5125,No
Uganda_uniqueid_1829,No
Tanzania_uniqueid_3098,No
Rwanda_uniqueid_8702,No
Kenya_uniqueid_986,No
Tanzania_uniqueid_3533,Yes
Tanzania_uniqueid_4609,No
Rwanda_uniqueid_516,No
Uganda_uniqueid_1739,Yes
Kenya_uniqueid_926,No
Tanzania_uniqueid_4991,No
Kenya_uniqueid_1004,No
Tanzania_uniqueid_1802,No
Rwanda_uniqueid_1968,No
Rwanda_uniqueid_3573,No
Rwanda_uniqueid_7311,No
Tanzania_uniqueid_4191,No
Rwanda_uniqueid_6973,Yes
Rwanda_uniqueid_8112,No
Kenya_uniqueid_5350,Yes
Rwanda_uniqueid_6629,No
Rwanda_uniqueid_4305,No
Tanzania_uniqueid_4257,No
Tanzania_uniqueid_4728,No
Kenya_uniqueid_2799,No
Tanzania_uniqueid_1243,No
Uganda_uniqueid_508,No
Uganda_uniqueid_1721,No
Uganda_uniqueid_1058,No
Kenya_uniqueid_5596,No
Rwanda_uniqueid_3572,No
Kenya_uniqueid_2325,No
Rwanda_uniqueid_2578,No
Rwanda_uniqueid_6374,No
Tanzania_uniqueid_951,No
Kenya_uniqueid_5442,No
Tanzania_uniqueid_6406,Yes
Rwanda_uniqueid_3782,No
Rwanda_uniqueid_7492,No
Rwanda_uniqueid_1115,No
Rwanda_uniqueid_5183,No
Kenya_uniqueid_5342,No
Kenya_uniqueid_3731,No
Uganda_uniqueid_401,No
Tanzania_uniqueid_2821,No
Tanzania_uniqueid_3516,No
Rwanda_uniqueid_5136,Yes
Rwanda_uniqueid_5746,No
Tanzania_uniqueid_59,No
Rwanda_uniqueid_2818,No
Rwanda_uniqueid_8191,No
Kenya_uniqueid_4503,No
Kenya_uniqueid_3981,No
Rwanda_uniqueid_6300,No
Kenya_uniqueid_2164,No
Rwanda_uniqueid_4079,No
Kenya_uniqueid_2897,No
Rwanda_uniqueid_560,No
Rwanda_uniqueid_8064,No
Rwanda_uniqueid_8231,No
Uganda_uniqueid_1029,No
Tanzania_uniqueid_2835,No
Tanzania_uniqueid_1025,No
Kenya_uniqueid_1993,No
Tanzania_uniqueid_6066,No
Kenya_uniqueid_3196,No
Tanzania_uniqueid_3616,No
Rwanda_uniqueid_2048,No
Rwanda_uniqueid_7640,No
Tanzania_uniqueid_2514,Yes
Kenya_uniqueid_465,No
Tanzania_uniqueid_2628,Yes
Kenya_uniqueid_4370,No
Uganda_uniqueid_1563,No
Kenya_uniqueid_4238,No
Rwanda_uniqueid_3172,No
Rwanda_uniqueid_4322,No
Rwanda_uniqueid_6624,No
Tanzania_uniqueid_1862,No
Uganda_uniqueid_1897,No
Uganda_uniqueid_1728,No
Rwanda_uniqueid_7756,No
Kenya_uniqueid_795,No
Uganda_uniqueid_1400,No
Rwanda_uniqueid_819,Yes
Rwanda_uniqueid_8479,No
Tanzania_uniqueid_318,No
Tanzania_uniqueid_4614,No
Rwanda_uniqueid_594,No
Uganda_uniqueid_787,No
Uganda_uniqueid_591,No
Rwanda_uniqueid_5398,Yes
Rwanda_uniqueid_5474,No
Kenya_uniqueid_3043,No
Kenya_uniqueid_1044,No
Uganda_uniqueid_815,No
Tanzania_uniqueid_4519,No
Tanzania_uniqueid_6427,No
Rwanda_uniqueid_5171,No
Rwanda_uniqueid_1319,No
Tanzania_uniqueid_6540,No
Kenya_uniqueid_1845,No
Kenya_uniqueid_4279,No
Kenya_uniqueid_3836,No
Kenya_uniqueid_3461,Yes
Uganda_uniqueid_224,No
Rwanda_uniqueid_5176,No
Kenya_uniqueid_5026,No
Rwanda_uniqueid_3526,No
Rwanda_uniqueid_1264,No
Kenya_uniqueid_5272,No
Kenya_uniqueid_276,No
Tanzania_uniqueid_664,No
Kenya_uniqueid_2693,No
Rwanda_uniqueid_255,No
Uganda_uniqueid_1355,No
Uganda_uniqueid_1273,No
Rwanda_uniqueid_5029,No
Kenya_uniqueid_3076,No
Uganda_uniqueid_41,No
Rwanda_uniqueid_1832,No
Tanzania_uniqueid_5551,No
Tanzania_uniqueid_342,No
Tanzania_uniqueid_1863,No
Tanzania_uniqueid_6149,No
Rwanda_uniqueid_2679,No
Uganda_uniqueid_670,No
Kenya_uniqueid_1887,No
Rwanda_uniqueid_2470,No
Rwanda_uniqueid_762,No
Uganda_uniqueid_607,No
Rwanda_uniqueid_3469,Yes
Tanzania_uniqueid_2729,No
Kenya_uniqueid_4177,No
Kenya_uniqueid_2237,No
Kenya_uniqueid_2854,No
Rwanda_uniqueid_1386,No
Tanzania_uniqueid_2194,No
Tanzania_uniqueid_1905,No
Rwanda_uniqueid_2956,No
Rwanda_uniqueid_6326,No
Rwanda_uniqueid_6903,No
Kenya_uniqueid_2454,No
Kenya_uniqueid_4315,No
Uganda_uniqueid_782,No
Rwanda_uniqueid_2009,No
Rwanda_uniqueid_2485,No
Tanzania_uniqueid_2783,No
Rwanda_uniqueid_2414,No
Tanzania_uniqueid_2751,No
Tanzania_uniqueid_601,No
Rwanda_uniqueid_5015,No
Rwanda_uniqueid_2518,No
Kenya_uniqueid_21,No
Uganda_uniqueid_116,No
Rwanda_uniqueid_5321,No
Tanzania_uniqueid_4449,No
Kenya_uniqueid_5387,No
Tanzania_uniqueid_3529,No
Rwanda_uniqueid_1656,No
Tanzania_uniqueid_1040,No
Rwanda_uniqueid_4484,No
Rwanda_uniqueid_7874,No
Kenya_uniqueid_5279,No
Tanzania_uniqueid_2345,No
Kenya_uniqueid_5134,No
Kenya_uniqueid_3056,No
Kenya_uniqueid_864,No
Kenya_uniqueid_872,No
Rwanda_uniqueid_7652,No
Kenya_uniqueid_1509,Yes
Rwanda_uniqueid_5311,No
Tanzania_uniqueid_2441,No
Rwanda_uniqueid_6014,No
Rwanda_uniqueid_5509,No
Tanzania_uniqueid_3842,Yes
Rwanda_uniqueid_8477,No
Kenya_uniqueid_4125,No
Rwanda_uniqueid_6563,No
Kenya_uniqueid_2467,No
Kenya_uniqueid_4217,Yes
Tanzania_uniqueid_1793,No
Rwanda_uniqueid_2810,No
Rwanda_uniqueid_1036,No
Kenya_uniqueid_5376,No
Uganda_uniqueid_1857,No
Kenya_uniqueid_5614,Yes
Tanzania_uniqueid_78,No
Rwanda_uniqueid_2799,No
Kenya_uniqueid_1712,No
Rwanda_uniqueid_4840,No
Tanzania_uniqueid_3053,No
Kenya_uniqueid_913,No
Kenya_uniqueid_4790,No
Rwanda_uniqueid_6068,No
Rwanda_uniqueid_6682,No
Kenya_uniqueid_2900,No
Kenya_uniqueid_4036,No
Tanzania_uniqueid_3926,No
Tanzania_uniqueid_6203,No
Tanzania_uniqueid_2382,No
Kenya_uniqueid_4258,No
Rwanda_uniqueid_4302,No
Tanzania_uniqueid_6032,Yes
Tanzania_uniqueid_3632,No
Rwanda_uniqueid_5958,No
Kenya_uniqueid_1255,No
Tanzania_uniqueid_3219,No
Rwanda_uniqueid_6276,No
Rwanda_uniqueid_4868,No
Kenya_uniqueid_2123,No
Kenya_uniqueid_2674,No
Tanzania_uniqueid_379,No
Rwanda_uniqueid_51,No
Rwanda_uniqueid_3641,No
Uganda_uniqueid_1880,No
Kenya_uniqueid_3612,No
Uganda_uniqueid_1910,No
Rwanda_uniqueid_6011,No
Rwanda_uniqueid_999,No
Kenya_uniqueid_338,No
Tanzania_uniqueid_2993,No
Rwanda_uniqueid_1823,No
Rwanda_uniqueid_6944,No
Kenya_uniqueid_4005,No
Tanzania_uniqueid_4208,No
Uganda_uniqueid_2032,Yes
Tanzania_uniqueid_5526,No
Rwanda_uniqueid_2848,No
Rwanda_uniqueid_5331,No
Rwanda_uniqueid_1704,Yes
Rwanda_uniqueid_950,No
Uganda_uniqueid_1677,No
Rwanda_uniqueid_1194,No
Tanzania_uniqueid_4073,No
Tanzania_uniqueid_4589,No
Tanzania_uniqueid_6372,No
Kenya_uniqueid_1842,No
Kenya_uniqueid_34,No
Rwanda_uniqueid_8496,No
Rwanda_uniqueid_8688,No
Kenya_uniqueid_1077,No
Rwanda_uniqueid_2436,No
Kenya_uniqueid_5400,Yes
Tanzania_uniqueid_4982,No
Rwanda_uniqueid_7612,No
Tanzania_uniqueid_3865,No
Rwanda_uniqueid_7836,No
Kenya_uniqueid_5159,Yes
Rwanda_uniqueid_2204,No
Rwanda_uniqueid_6572,No
Tanzania_uniqueid_2497,No
Tanzania_uniqueid_5298,No
Kenya_uniqueid_5887,No
Rwanda_uniqueid_7837,No
Kenya_uniqueid_5271,No
Kenya_uniqueid_1746,No
Tanzania_uniqueid_2859,No
Rwanda_uniqueid_7936,No
Kenya_uniqueid_5281,No
Tanzania_uniqueid_1618,No
Rwanda_uniqueid_6507,No
Kenya_uniqueid_1025,Yes
Kenya_uniqueid_4719,No
Rwanda_uniqueid_8658,No
Tanzania_uniqueid_4144,No
Kenya_uniqueid_3258,No
Rwanda_uniqueid_2565,No
Tanzania_uniqueid_73,No
Tanzania_uniqueid_3375,No
Tanzania_uniqueid_496,No
Kenya_uniqueid_3744,No
Rwanda_uniqueid_1404,No
Tanzania_uniqueid_5149,Yes
Rwanda_uniqueid_5740,No
Uganda_uniqueid_712,No
Tanzania_uniqueid_4264,No
Rwanda_uniqueid_746,No
Rwanda_uniqueid_5537,No
Rwanda_uniqueid_754,No
Rwanda_uniqueid_1373,No
Tanzania_uniqueid_1621,No
Tanzania_uniqueid_5181,No
Tanzania_uniqueid_6508,No
Tanzania_uniqueid_5315,No
Kenya_uniqueid_2358,No
Kenya_uniqueid_4665,No
Tanzania_uniqueid_4947,No
Rwanda_uniqueid_2309,No
Rwanda_uniqueid_5927,No
Kenya_uniqueid_5708,No
Tanzania_uniqueid_258,Yes
Tanzania_uniqueid_3940,Yes
Rwanda_uniqueid_1109,No
Rwanda_uniqueid_7013,No
Tanzania_uniqueid_5472,No
Kenya_uniqueid_2125,No
Uganda_uniqueid_655,No
Kenya_uniqueid_5660,No
Tanzania_uniqueid_1165,No
Kenya_uniqueid_3977,No
Kenya_uniqueid_733,No
Kenya_uniqueid_5197,Yes
Kenya_uniqueid_3764,No
Kenya_uniqueid_80,No
Kenya_uniqueid_4562,No
Kenya_uniqueid_2332,No
Kenya_uniqueid_4507,No
Kenya_uniqueid_334,No
Rwanda_uniqueid_4771,No
Rwanda_uniqueid_7407,No
Rwanda_uniqueid_7906,No
Uganda_uniqueid_1374,No
Tanzania_uniqueid_2282,Yes
Rwanda_uniqueid_3008,Yes
Rwanda_uniqueid_8089,No
Tanzania_uniqueid_4358,No
Uganda_uniqueid_337,No
Rwanda_uniqueid_767,No
Rwanda_uniqueid_6927,No
Tanzania_uniqueid_3440,No
Rwanda_uniqueid_110,Yes
Rwanda_uniqueid_180,No
Tanzania_uniqueid_1332,No
Uganda_uniqueid_1339,No
Kenya_uniqueid_4290,No
Rwanda_uniqueid_5765,No
Kenya_uniqueid_5401,No
Kenya_uniqueid_215,No
Tanzania_uniqueid_4651,Yes
Uganda_uniqueid_1373,No
Kenya_uniqueid_4802,No
Rwanda_uniqueid_6506,No
Kenya_uniqueid_3155,No
Kenya_uniqueid_107,No
Rwanda_uniqueid_5591,No
Tanzania_uniqueid_1665,Yes
Kenya_uniqueid_3405,Yes
Rwanda_uniqueid_1649,No
Rwanda_uniqueid_8436,No
Rwanda_uniqueid_4886,Yes
Tanzania_uniqueid_6020,No
Rwanda_uniqueid_458,No
Uganda_uniqueid_1040,No
Rwanda_uniqueid_320,Yes
Tanzania_uniqueid_2386,No
Tanzania_uniqueid_1460,No
Kenya_uniqueid_2977,No
Kenya_uniqueid_1529,Yes
Uganda_uniqueid_2027,No
Kenya_uniqueid_966,No
Tanzania_uniqueid_3740,No
Rwanda_uniqueid_7227,No
Rwanda_uniqueid_3787,No
Kenya_uniqueid_456,No
Tanzania_uniqueid_4179,No
Rwanda_uniqueid_986,No
Tanzania_uniqueid_2837,No
Rwanda_uniqueid_7892,Yes
Tanzania_uniqueid_5202,No
Rwanda_uniqueid_3219,No
Uganda_uniqueid_9,No
Tanzania_uniqueid_5906,No
Tanzania_uniqueid_6311,No
Tanzania_uniqueid_199,No
Tanzania_uniqueid_6184,No
Tanzania_uniqueid_2143,Yes
Rwanda_uniqueid_6161,No
Rwanda_uniqueid_5998,No
Rwanda_uniqueid_5190,Yes
Rwanda_uniqueid_5122,No
Tanzania_uniqueid_3612,No
Tanzania_uniqueid_4588,No
Kenya_uniqueid_3647,No
Uganda_uniqueid_283,No
Tanzania_uniqueid_6054,No
Kenya_uniqueid_174,No
Tanzania_uniqueid_2246,No
Tanzania_uniqueid_215,No
Rwanda_uniqueid_2460,Yes
Rwanda_uniqueid_2444,No
Tanzania_uniqueid_5778,No
Kenya_uniqueid_1527,No
Rwanda_uniqueid_2524,No
Tanzania_uniqueid_5602,No
Kenya_uniqueid_750,No
Kenya_uniqueid_612,No
Rwanda_uniqueid_1985,Yes
Tanzania_uniqueid_814,No
Tanzania_uniqueid_4438,No
Tanzania_uniqueid_2331,No
Tanzania_uniqueid_6254,No
Rwanda_uniqueid_3739,No
Kenya_uniqueid_5176,No
Tanzania_uniqueid_1075,No
Rwanda_uniqueid_3320,No
Uganda_uniqueid_326,No
Rwanda_uniqueid_1769,No
Kenya_uniqueid_2031,No
Rwanda_uniqueid_8292,No
Rwanda_uniqueid_5679,No
Tanzania_uniqueid_3673,No
Kenya_uniqueid_4053,No
Kenya_uniqueid_349,Yes
Uganda_uniqueid_242,No
Rwanda_uniqueid_3227,No
Tanzania_uniqueid_3993,No
Uganda_uniqueid_321,No
Tanzania_uniqueid_1992,No
Kenya_uniqueid_3737,No
Rwanda_uniqueid_4264,Yes
Tanzania_uniqueid_4233,No
Tanzania_uniqueid_2001,No
Kenya_uniqueid_1563,No
Tanzania_uniqueid_4065,No
Kenya_uniqueid_5624,No
Tanzania_uniqueid_6164,No
Tanzania_uniqueid_1612,No
Rwanda_uniqueid_4135,No
Kenya_uniqueid_2756,No
Kenya_uniqueid_3213,No
Rwanda_uniqueid_1334,No
Tanzania_uniqueid_6183,No
Tanzania_uniqueid_795,No
Tanzania_uniqueid_4616,No
Tanzania_uniqueid_2049,No
Kenya_uniqueid_4722,No
Rwanda_uniqueid_2768,No
Tanzania_uniqueid_1037,No
Kenya_uniqueid_5966,No
Rwanda_uniqueid_2187,No
Rwanda_uniqueid_5484,No
Rwanda_uniqueid_7847,No
Rwanda_uniqueid_8127,No
Kenya_uniqueid_4097,No
Rwanda_uniqueid_392,No
Tanzania_uniqueid_5047,No
Kenya_uniqueid_1566,No
Rwanda_uniqueid_6017,No
Rwanda_uniqueid_1644,No
Tanzania_uniqueid_5900,No
Rwanda_uniqueid_3488,No
Tanzania_uniqueid_3628,No
Rwanda_uniqueid_6760,No
Tanzania_uniqueid_1061,No
Rwanda_uniqueid_6127,No
Uganda_uniqueid_462,No
Uganda_uniqueid_1084,No
Tanzania_uniqueid_3238,No
Rwanda_uniqueid_1209,No
Tanzania_uniqueid_6623,No
Rwanda_uniqueid_4442,No
Tanzania_uniqueid_6521,No
Rwanda_uniqueid_4081,No
Tanzania_uniqueid_4110,No
Tanzania_uniqueid_4791,No
Rwanda_uniqueid_3656,No
Rwanda_uniqueid_5960,No
Tanzania_uniqueid_4723,No
Rwanda_uniqueid_3546,Yes
Rwanda_uniqueid_1396,No
Rwanda_uniqueid_4925,Yes
Kenya_uniqueid_4423,No
Tanzania_uniqueid_3936,No
Kenya_uniqueid_2680,No
Tanzania_uniqueid_2613,No
Tanzania_uniqueid_5016,No
Tanzania_uniqueid_4585,No
Rwanda_uniqueid_5080,No
Tanzania_uniqueid_4692,No
Kenya_uniqueid_1522,No
Rwanda_uniqueid_6255,No
Tanzania_uniqueid_3956,Yes
Kenya_uniqueid_5031,No
Kenya_uniqueid_5012,No
Tanzania_uniqueid_3525,No
Kenya_uniqueid_3592,No
Rwanda_uniqueid_6476,No
Kenya_uniqueid_3906,No
Kenya_uniqueid_2447,No
Rwanda_uniqueid_1653,No
Tanzania_uniqueid_1585,No
Rwanda_uniqueid_6424,No
Tanzania_uniqueid_3193,No
Rwanda_uniqueid_7588,No
Rwanda_uniqueid_3349,No
Rwanda_uniqueid_1025,No
Tanzania_uniqueid_2941,No
Kenya_uniqueid_2057,No
Uganda_uniqueid_1634,No
Kenya_uniqueid_2305,No
Rwanda_uniqueid_6796,No
Kenya_uniqueid_4554,No
Tanzania_uniqueid_369,No
Tanzania_uniqueid_6520,No
Tanzania_uniqueid_730,No
Rwanda_uniqueid_2320,No
Rwanda_uniqueid_7503,No
Uganda_uniqueid_1438,No
Rwanda_uniqueid_7424,No
Kenya_uniqueid_5347,No
Kenya_uniqueid_642,No
Rwanda_uniqueid_3024,No
Kenya_uniqueid_5362,Yes
Kenya_uniqueid_4428,No
Tanzania_uniqueid_2652,No
Kenya_uniqueid_1897,No
Tanzania_uniqueid_4314,No
Tanzania_uniqueid_848,No
Kenya_uniqueid_4430,No
Rwanda_uniqueid_7563,No
Tanzania_uniqueid_2918,Yes
Kenya_uniqueid_3775,No
Rwanda_uniqueid_6485,No
Kenya_uniqueid_217,No
Rwanda_uniqueid_7915,No
Kenya_uniqueid_5292,No
Kenya_uniqueid_4222,No
Tanzania_uniqueid_3240,No
Tanzania_uniqueid_6229,No
Kenya_uniqueid_1616,No
Rwanda_uniqueid_4379,No
Kenya_uniqueid_3974,Yes
Kenya_uniqueid_5861,No
Rwanda_uniqueid_5701,Yes
Rwanda_uniqueid_7590,No
Rwanda_uniqueid_3723,No
Uganda_uniqueid_615,No
Tanzania_uniqueid_3084,No
Kenya_uniqueid_1804,Yes
Tanzania_uniqueid_6413,No
Uganda_uniqueid_893,No
Tanzania_uniqueid_1310,No
Kenya_uniqueid_1562,No
Tanzania_uniqueid_2485,No
Tanzania_uniqueid_4835,No
Rwanda_uniqueid_4376,No
Rwanda_uniqueid_6171,No
Rwanda_uniqueid_3857,No
Tanzania_uniqueid_1625,No
Rwanda_uniqueid_2068,No
Kenya_uniqueid_773,No
Rwanda_uniqueid_7797,No
Kenya_uniqueid_3598,No
Kenya_uniqueid_395,No
Rwanda_uniqueid_8197,No
Kenya_uniqueid_3428,No
Kenya_uniqueid_4403,No
Kenya_uniqueid_4949,No
Kenya_uniqueid_5126,No
Tanzania_uniqueid_275,No
Tanzania_uniqueid_5474,No
Uganda_uniqueid_227,No
Tanzania_uniqueid_2383,No
Rwanda_uniqueid_7817,No
Rwanda_uniqueid_6196,No
Kenya_uniqueid_5718,No
Kenya_uniqueid_2030,No
Tanzania_uniqueid_3912,No
Uganda_uniqueid_1918,Yes
Kenya_uniqueid_2058,No
Rwanda_uniqueid_7750,No
Uganda_uniqueid_1622,No
Tanzania_uniqueid_686,No
Rwanda_uniqueid_1495,No
Uganda_uniqueid_1559,No
Tanzania_uniqueid_6234,No
Uganda_uniqueid_1758,No
Tanzania_uniqueid_6304,No
Rwanda_uniqueid_5675,No
Kenya_uniqueid_495,No
Tanzania_uniqueid_478,No
Kenya_uniqueid_2817,No
Rwanda_uniqueid_2871,No
Tanzania_uniqueid_5622,No
Tanzania_uniqueid_5459,No
Uganda_uniqueid_978,No
Kenya_uniqueid_4099,Yes
Rwanda_uniqueid_1434,No
Uganda_uniqueid_1705,No
Rwanda_uniqueid_3579,No
Rwanda_uniqueid_6955,No
Uganda_uniqueid_1793,No
Uganda_uniqueid_575,No
Kenya_uniqueid_2289,No
Rwanda_uniqueid_5812,No
Kenya_uniqueid_1409,No
Tanzania_uniqueid_3175,No
Rwanda_uniqueid_8096,No
Rwanda_uniqueid_2086,No
Tanzania_uniqueid_2010,No
Rwanda_uniqueid_2137,No
Rwanda_uniqueid_7351,No
Tanzania_uniqueid_4091,Yes
Uganda_uniqueid_1053,No
Tanzania_uniqueid_9,No
Tanzania_uniqueid_4090,No
Kenya_uniqueid_3679,No
Kenya_uniqueid_5682,No
Rwanda_uniqueid_8731,No
Rwanda_uniqueid_1895,No
Tanzania_uniqueid_2539,No
Rwanda_uniqueid_1787,Yes
Rwanda_uniqueid_8586,No
Kenya_uniqueid_1400,No
Tanzania_uniqueid_1086,No
Rwanda_uniqueid_6634,No
Rwanda_uniqueid_5361,No
Kenya_uniqueid_507,No
Tanzania_uniqueid_3223,Yes
Rwanda_uniqueid_8254,No
Uganda_uniqueid_1751,Yes
Tanzania_uniqueid_3263,No
Rwanda_uniqueid_3976,No
Uganda_uniqueid_1719,No
Rwanda_uniqueid_2041,No
Kenya_uniqueid_2474,No
Rwanda_uniqueid_282,No
Kenya_uniqueid_4593,No
Rwanda_uniqueid_5207,No
Kenya_uniqueid_1923,No
Uganda_uniqueid_1952,No
Rwanda_uniqueid_3982,No
Rwanda_uniqueid_3599,No
Rwanda_uniqueid_1094,No
Tanzania_uniqueid_996,No
Rwanda_uniqueid_1830,No
Rwanda_uniqueid_6034,No
Rwanda_uniqueid_193,Yes
Rwanda_uniqueid_2075,No
Kenya_uniqueid_4590,No
Rwanda_uniqueid_8725,No
Rwanda_uniqueid_8572,No
Rwanda_uniqueid_4440,No
Rwanda_uniqueid_2899,No
Tanzania_uniqueid_1529,No
Rwanda_uniqueid_5009,No
Kenya_uniqueid_4131,No
Tanzania_uniqueid_4571,No
Tanzania_uniqueid_4267,No
Kenya_uniqueid_1218,No
Rwanda_uniqueid_760,No
Kenya_uniqueid_962,No
Tanzania_uniqueid_5607,No
Rwanda_uniqueid_3165,No
Kenya_uniqueid_2392,No
Kenya_uniqueid_280,No
Kenya_uniqueid_1955,No
Rwanda_uniqueid_254,No
Kenya_uniqueid_6057,No
Kenya_uniqueid_1741,No
Uganda_uniqueid_1418,No
Tanzania_uniqueid_34,Yes
Rwanda_uniqueid_2582,No
Rwanda_uniqueid_4643,No
Kenya_uniqueid_5963,No
Tanzania_uniqueid_1920,No
Tanzania_uniqueid_587,Yes
Kenya_uniqueid_1346,Yes
Kenya_uniqueid_64,No
Tanzania_uniqueid_1333,No
Rwanda_uniqueid_5854,No
Kenya_uniqueid_3030,No
Rwanda_uniqueid_5930,No
Uganda_uniqueid_175,No
Kenya_uniqueid_3193,Yes
Rwanda_uniqueid_6740,No
Rwanda_uniqueid_5938,No
Kenya_uniqueid_1455,No
Rwanda_uniqueid_8205,No
Rwanda_uniqueid_3425,Yes
Kenya_uniqueid_2599,No
Tanzania_uniqueid_3800,No
Rwanda_uniqueid_2757,No
Kenya_uniqueid_1818,No
Tanzania_uniqueid_6152,No
Rwanda_uniqueid_2186,Yes
Uganda_uniqueid_320,No
Rwanda_uniqueid_2030,No
Kenya_uniqueid_3099,No
Tanzania_uniqueid_1610,No
Kenya_uniqueid_3447,Yes
Rwanda_uniqueid_5874,Yes
Rwanda_uniqueid_3517,No
Tanzania_uniqueid_3456,No
Rwanda_uniqueid_755,No
Kenya_uniqueid_634,No
Rwanda_uniqueid_5150,No
Rwanda_uniqueid_4048,No
Rwanda_uniqueid_894,No
Rwanda_uniqueid_6268,No
Rwanda_uniqueid_1013,No
Kenya_uniqueid_3133,No
Tanzania_uniqueid_412,No
Kenya_uniqueid_2941,Yes
Rwanda_uniqueid_4874,No
Kenya_uniqueid_1033,No
Tanzania_uniqueid_612,No
Rwanda_uniqueid_737,No
Tanzania_uniqueid_6506,Yes
Rwanda_uniqueid_5004,No
Tanzania_uniqueid_5712,No
Kenya_uniqueid_680,No
Tanzania_uniqueid_6455,No
Kenya_uniqueid_4170,No
Rwanda_uniqueid_5634,Yes
Rwanda_uniqueid_2532,No
Tanzania_uniqueid_2392,No
Rwanda_uniqueid_6484,No
Uganda_uniqueid_360,No
Kenya_uniqueid_4123,No
Rwanda_uniqueid_3748,Yes
Rwanda_uniqueid_3720,No
Rwanda_uniqueid_6144,Yes
Rwanda_uniqueid_3678,No
Rwanda_uniqueid_2073,No
Kenya_uniqueid_171,No
Kenya_uniqueid_2883,No
Kenya_uniqueid_3206,No
Tanzania_uniqueid_2348,No
Rwanda_uniqueid_5593,No
Tanzania_uniqueid_1957,No
Tanzania_uniqueid_1412,No
Kenya_uniqueid_1034,No
Rwanda_uniqueid_8656,No
Tanzania_uniqueid_2399,No
Kenya_uniqueid_1386,Yes
Kenya_uniqueid_1296,No
Rwanda_uniqueid_2808,No
Rwanda_uniqueid_4946,No
Tanzania_uniqueid_5627,No
